treat_id,AUC,Cell,Drug,Timepoint,Method,measured_by,drug_id,cell_type1,cell_type2
SK-OV-3_CRIZOTINIB_72h_XTT_LT,1.143026031661257,SK-OV-3,CRIZOTINIB,72h,XTT,LT,CRIZOTINIB_72h_XTT_LT,solid,other
H1299_DOXORUBICIN HCL_72h_Trypan Blue_AM,0.3803359368757278,H1299,DOXORUBICIN HCL,72h,Trypan Blue,AM,DOXORUBICIN HCL_72h_Trypan Blue_AM,solid,Lung cancer
A549_GELDANAMYCIN_72h_Resazurin_LT,1.457293889394831,A549,GELDANAMYCIN,72h,Resazurin,LT,GELDANAMYCIN_72h_Resazurin_LT,solid,Lung cancer
HL-60_AXITINIB_72h_Resazurin_KI,1.331672827777555,HL-60,AXITINIB,72h,Resazurin,KI,AXITINIB_72h_Resazurin_KI,suspension,Myeloid
MCF-7_DEXAMETHASONE_72h_Resazurin_LT,0.9924148912512761,MCF-7,DEXAMETHASONE,72h,Resazurin,LT,DEXAMETHASONE_72h_Resazurin_LT,solid,Breast cancer
SH-SY5Y_OLAPARIB_72h_Resazurin_SM,0.872034848306086,SH-SY5Y,OLAPARIB,72h,Resazurin,SM,OLAPARIB_72h_Resazurin_SM,solid,Neuroblastoma
HL-60_PANOBINOSTAT_72h_Trypan Blue_KI,0.02633963090247258,HL-60,PANOBINOSTAT,72h,Trypan Blue,KI,PANOBINOSTAT_72h_Trypan Blue_KI,suspension,Myeloid
MCF-7_TRAMETINIB_72h_Resazurin_LT,1.28630273502875,MCF-7,TRAMETINIB,72h,Resazurin,LT,TRAMETINIB_72h_Resazurin_LT,solid,Breast cancer
K562_DINACICLIB_72h_Resazurin_KI,0.8010596137635764,K562,DINACICLIB,72h,Resazurin,KI,DINACICLIB_72h_Resazurin_KI,suspension,Myeloid
CEM-SS_BOSUTINIB_72h_Trypan Blue_KI,1.226816942349103,CEM-SS,BOSUTINIB,72h,Trypan Blue,KI,BOSUTINIB_72h_Trypan Blue_KI,suspension,Lymphoblastic
K562_RETINOIC ACID_72h_Resazurin_KI,0.6757463878543487,K562,RETINOIC ACID,72h,Resazurin,KI,RETINOIC ACID_72h_Resazurin_KI,suspension,Myeloid
LN-18_SPERMIDINE_72h_XTT_LT,1.187141503223493,LN-18,SPERMIDINE,72h,XTT,LT,SPERMIDINE_72h_XTT_LT,solid,Glioblastoma
Kelly_JQ1_72h_Resazurin_SM,0.7611972884491911,Kelly,JQ1,72h,Resazurin,SM,JQ1_72h_Resazurin_SM,solid,Neuroblastoma
SH-SY5Y_PIM447_72h_XTT_LT,0.9350057765076432,SH-SY5Y,PIM447,72h,XTT,LT,PIM447_72h_XTT_LT,solid,Neuroblastoma
H1299_SORAFENIB_72h_XTT_LT,0.5455342957987489,H1299,SORAFENIB,72h,XTT,LT,SORAFENIB_72h_XTT_LT,solid,Lung cancer
HepG2_BOSUTINIB_72h_Hoechst_AM,1.02308695637419,HepG2,BOSUTINIB,72h,Hoechst,AM,BOSUTINIB_72h_Hoechst_AM,solid,other
H1299_PD0166285_144h_Resazurin_BM,0.2841478078893024,H1299,PD0166285,144h,Resazurin,BM,PD0166285_144h_Resazurin_BM,solid,Lung cancer
MV4;11_AXITINIB_72h_Resazurin_KI,1.220952660110167,MV4;11,AXITINIB,72h,Resazurin,KI,AXITINIB_72h_Resazurin_KI,suspension,Myeloid
SK-BR-3_ETOMOXIR_72h_XTT_LT,0.9304692328011558,SK-BR-3,ETOMOXIR,72h,XTT,LT,ETOMOXIR_72h_XTT_LT,solid,Breast cancer
Kasumi-1_PIM447_72h_XTT_KI,0.5064427327701222,Kasumi-1,PIM447,72h,XTT,KI,PIM447_72h_XTT_KI,suspension,Myeloid
H1299_BOSUTINIB_72h_XTT_LT,0.8985298567470857,H1299,BOSUTINIB,72h,XTT,LT,BOSUTINIB_72h_XTT_LT,solid,Lung cancer
Kasumi-1_DASATINIB_72h_Trypan Blue_KI,0.5811301803025257,Kasumi-1,DASATINIB,72h,Trypan Blue,KI,DASATINIB_72h_Trypan Blue_KI,suspension,Myeloid
U937_DECITABINE_72h_XTT_KI,0.2863525107249926,U937,DECITABINE,72h,XTT,KI,DECITABINE_72h_XTT_KI,suspension,Myeloid
H1299_PD0325901_72h_H2BRuby_AM,0.3085551772534973,H1299,PD0325901,72h,H2BRuby,AM,PD0325901_72h_H2BRuby_AM,solid,Lung cancer
TE-671_GEFITINIB_72h_XTT_LT,1.214350065992723,TE-671,GEFITINIB,72h,XTT,LT,GEFITINIB_72h_XTT_LT,solid,other
SK-N-SH_SARACATINIB_72h_Trypan Blue_LT,1.104637507202855,SK-N-SH,SARACATINIB,72h,Trypan Blue,LT,SARACATINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
MCF-7_ALPELISIB_72h_Resazurin_LT,1.117079180483626,MCF-7,ALPELISIB,72h,Resazurin,LT,ALPELISIB_72h_Resazurin_LT,solid,Breast cancer
SiHa_ETOMOXIR_72h_XTT_LT,1.35203736388109,SiHa,ETOMOXIR,72h,XTT,LT,ETOMOXIR_72h_XTT_LT,solid,Cervix cancer
SK-BR-3_AXITINIB_72h_XTT_LT,0.9808599754873529,SK-BR-3,AXITINIB,72h,XTT,LT,AXITINIB_72h_XTT_LT,solid,Breast cancer
HT-29_R406_72h_Trypan Blue_AM,1.010404598556556,HT-29,R406,72h,Trypan Blue,AM,R406_72h_Trypan Blue_AM,solid,Colon cancer
C33A_SARACATINIB_72h_Trypan Blue_AM,0.545664139905651,C33A,SARACATINIB,72h,Trypan Blue,AM,SARACATINIB_72h_Trypan Blue_AM,solid,Cervix cancer
LN-18_ETOMOXIR_72h_XTT_LT,1.241451626642207,LN-18,ETOMOXIR,72h,XTT,LT,ETOMOXIR_72h_XTT_LT,solid,Glioblastoma
Kelly_BOSUTINIB_72h_Trypan Blue_LT,1.058398570004988,Kelly,BOSUTINIB,72h,Trypan Blue,LT,BOSUTINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
TE-671_VINCRISTINE_72h_XTT_LT,1.443899307443088,TE-671,VINCRISTINE,72h,XTT,LT,VINCRISTINE_72h_XTT_LT,solid,other
SH-SY5Y_17-DMAG_72h_XTT_LT,1.229585276086165,SH-SY5Y,17-DMAG,72h,XTT,LT,17-DMAG_72h_XTT_LT,solid,Neuroblastoma
HCT-116_SORAFENIB_72h_XTT_LT,0.5490784760047058,HCT-116,SORAFENIB,72h,XTT,LT,SORAFENIB_72h_XTT_LT,solid,Colon cancer
TE-671_DASATINIB_72h_XTT_LT,1.127755314510663,TE-671,DASATINIB,72h,XTT,LT,DASATINIB_72h_XTT_LT,solid,other
MCF-7_PALBOCICLIB_72h_Resazurin_LT,1.109858077517606,MCF-7,PALBOCICLIB,72h,Resazurin,LT,PALBOCICLIB_72h_Resazurin_LT,solid,Breast cancer
K562_DOXORUBICIN HCL_72h_Resazurin_KI,0.3796834799662444,K562,DOXORUBICIN HCL,72h,Resazurin,KI,DOXORUBICIN HCL_72h_Resazurin_KI,suspension,Myeloid
LN-18_PIM447_72h_XTT_LT,1.290724504820542,LN-18,PIM447,72h,XTT,LT,PIM447_72h_XTT_LT,solid,Glioblastoma
SH-SY5Y_VENETOCLAX_72h_XTT_LT,0.4308762992573678,SH-SY5Y,VENETOCLAX,72h,XTT,LT,VENETOCLAX_72h_XTT_LT,solid,Neuroblastoma
TE-671_ADAVOSERTIB_72h_XTT_LT,0.7447345940647672,TE-671,ADAVOSERTIB,72h,XTT,LT,ADAVOSERTIB_72h_XTT_LT,solid,other
HL-60_DECITABINE_72h_Trypan Blue_KI,0.1898559219911332,HL-60,DECITABINE,72h,Trypan Blue,KI,DECITABINE_72h_Trypan Blue_KI,suspension,Myeloid
SH-SY5Y_PACLITAXEL_72h_XTT_LT,0.9498556552880294,SH-SY5Y,PACLITAXEL,72h,XTT,LT,PACLITAXEL_72h_XTT_LT,solid,Neuroblastoma
Kelly_PACLITAXEL_72h_Resazurin_SM,1.228008766744492,Kelly,PACLITAXEL,72h,Resazurin,SM,PACLITAXEL_72h_Resazurin_SM,solid,Neuroblastoma
SH-SY5Y_BOSUTINIB_72h_Trypan Blue_LT,1.024550869968049,SH-SY5Y,BOSUTINIB,72h,Trypan Blue,LT,BOSUTINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
SH-SY5Y_BELINOSTAT_72h_Resazurin_SM,0.3967810721891012,SH-SY5Y,BELINOSTAT,72h,Resazurin,SM,BELINOSTAT_72h_Resazurin_SM,solid,Neuroblastoma
HCT-116_BAFETINIB_72h_Trypan Blue_AM,0.8341245104238911,HCT-116,BAFETINIB,72h,Trypan Blue,AM,BAFETINIB_72h_Trypan Blue_AM,solid,Colon cancer
MOLT-4_ENTINOSTAT_72h_Trypan Blue_KI,1.579967334859361,MOLT-4,ENTINOSTAT,72h,Trypan Blue,KI,ENTINOSTAT_72h_Trypan Blue_KI,suspension,Lymphoblastic
Kelly_VENETOCLAX_72h_Resazurin_SM,1.36156244984693,Kelly,VENETOCLAX,72h,Resazurin,SM,VENETOCLAX_72h_Resazurin_SM,solid,Neuroblastoma
H1299_PIM447_72h_H2BRuby_AM,0.6325202684311205,H1299,PIM447,72h,H2BRuby,AM,PIM447_72h_H2BRuby_AM,solid,Lung cancer
HL-60_VORINOSTAT_72h_Resazurin_KI,1.472899676990187,HL-60,VORINOSTAT,72h,Resazurin,KI,VORINOSTAT_72h_Resazurin_KI,suspension,Myeloid
SH-SY5Y_GEFITINIB_72h_H2BRuby_AM,0.6767154796099585,SH-SY5Y,GEFITINIB,72h,H2BRuby,AM,GEFITINIB_72h_H2BRuby_AM,solid,Neuroblastoma
H1299_GEFITINIB_72h_Trypan Blue_AM,0.7979087034817882,H1299,GEFITINIB,72h,Trypan Blue,AM,GEFITINIB_72h_Trypan Blue_AM,solid,Lung cancer
SK-N-AS_RUXOLITINIB_144h_Resazurin_SM,1.043936913113779,SK-N-AS,RUXOLITINIB,144h,Resazurin,SM,RUXOLITINIB_144h_Resazurin_SM,solid,Neuroblastoma
U937_LAROTRECTINIB_72h_Trypan Blue_KI,1.21933432237839,U937,LAROTRECTINIB,72h,Trypan Blue,KI,LAROTRECTINIB_72h_Trypan Blue_KI,suspension,Myeloid
Kasumi-1_CYTARABINE_72h_Trypan Blue_KI,1.0,Kasumi-1,CYTARABINE,72h,Trypan Blue,KI,CYTARABINE_72h_Trypan Blue_KI,suspension,Myeloid
SK-OV-3_SCH772984_72h_XTT_LT,1.776996481796572,SK-OV-3,SCH772984,72h,XTT,LT,SCH772984_72h_XTT_LT,solid,other
TE-671_ETOMOXIR_72h_XTT_LT,1.032677015046672,TE-671,ETOMOXIR,72h,XTT,LT,ETOMOXIR_72h_XTT_LT,solid,other
LN-18_DIGOXIN_72h_XTT_LT,0.8055507679370515,LN-18,DIGOXIN,72h,XTT,LT,DIGOXIN_72h_XTT_LT,solid,Glioblastoma
TE-671_BOSUTINIB_72h_XTT_LT,1.108686814601705,TE-671,BOSUTINIB,72h,XTT,LT,BOSUTINIB_72h_XTT_LT,solid,other
HL-60_MITHRAMYCIN_72h_Resazurin_KI,1.209901452580261,HL-60,MITHRAMYCIN,72h,Resazurin,KI,MITHRAMYCIN_72h_Resazurin_KI,suspension,Myeloid
SiHa_JQ1_72h_XTT_LT,0.5036613000409887,SiHa,JQ1,72h,XTT,LT,JQ1_72h_XTT_LT,solid,Cervix cancer
HL-60_SELUMENTINIB_72h_XTT_KI,0.169223743978282,HL-60,SELUMENTINIB,72h,XTT,KI,SELUMENTINIB_72h_XTT_KI,suspension,Myeloid
SK-N-SH_STAUROSPORINE_72h_Resazurin_SM,1.036504589667671,SK-N-SH,STAUROSPORINE,72h,Resazurin,SM,STAUROSPORINE_72h_Resazurin_SM,solid,Neuroblastoma
SK-OV-3_GEFITINIB_72h_Hoechst_AM,1.186656973966355,SK-OV-3,GEFITINIB,72h,Hoechst,AM,GEFITINIB_72h_Hoechst_AM,solid,other
SH-SY5Y_RAPAMYCIN_72h_XTT_LT,0.804054592661979,SH-SY5Y,RAPAMYCIN,72h,XTT,LT,RAPAMYCIN_72h_XTT_LT,solid,Neuroblastoma
HL-60_SORAFENIB_72h_Resazurin_KI,1.811335474976546,HL-60,SORAFENIB,72h,Resazurin,KI,SORAFENIB_72h_Resazurin_KI,suspension,Myeloid
786-0_AXITINIB_72h_XTT_LT,1.668423477241543,786-0,AXITINIB,72h,XTT,LT,AXITINIB_72h_XTT_LT,solid,Renal cancer
786-0_BAFETINIB_72h_Hoechst_AM,1.224672922681981,786-0,BAFETINIB,72h,Hoechst,AM,BAFETINIB_72h_Hoechst_AM,solid,Renal cancer
K562_DASATINIB_72h_Trypan Blue_KI,0.16558895780593,K562,DASATINIB,72h,Trypan Blue,KI,DASATINIB_72h_Trypan Blue_KI,suspension,Myeloid
MV4;11_CABOZANTINIB_72h_Trypan Blue_KI,1.688380788846657,MV4;11,CABOZANTINIB,72h,Trypan Blue,KI,CABOZANTINIB_72h_Trypan Blue_KI,suspension,Myeloid
MCF-7_FLAVOPIRIDOL_72h_Resazurin_LT,1.048495374204636,MCF-7,FLAVOPIRIDOL,72h,Resazurin,LT,FLAVOPIRIDOL_72h_Resazurin_LT,solid,Breast cancer
HL-60_DECITABINE_72h_XTT_KI,0.2990097356474967,HL-60,DECITABINE,72h,XTT,KI,DECITABINE_72h_XTT_KI,suspension,Myeloid
SK-OV-3_VOLASERTIB_144h_Resazurin_BM,0.9293332847322644,SK-OV-3,VOLASERTIB,144h,Resazurin,BM,VOLASERTIB_144h_Resazurin_BM,solid,other
SW-480_QUIZARTINIB_72h_Trypan Blue_AM,1.151970838786079,SW-480,QUIZARTINIB,72h,Trypan Blue,AM,QUIZARTINIB_72h_Trypan Blue_AM,solid,Colon cancer
BT-474_BOSUTINIB_72h_Hoechst_AM,1.205650982745086,BT-474,BOSUTINIB,72h,Hoechst,AM,BOSUTINIB_72h_Hoechst_AM,solid,Breast cancer
786-0_RUXOLITINIB_72h_XTT_LT,1.415396463944044,786-0,RUXOLITINIB,72h,XTT,LT,RUXOLITINIB_72h_XTT_LT,solid,Renal cancer
TE-671_PACLITAXEL_72h_XTT_LT,1.087834151642269,TE-671,PACLITAXEL,72h,XTT,LT,PACLITAXEL_72h_XTT_LT,solid,other
MV4;11_GELDANAMYCIN_72h_Resazurin_KI,0.4503453771802045,MV4;11,GELDANAMYCIN,72h,Resazurin,KI,GELDANAMYCIN_72h_Resazurin_KI,suspension,Myeloid
Kelly_BELINOSTAT_72h_Resazurin_SM,0.5379453600412096,Kelly,BELINOSTAT,72h,Resazurin,SM,BELINOSTAT_72h_Resazurin_SM,solid,Neuroblastoma
U937_ALISERTIB_72h_Trypan Blue_KI,0.09389587660835597,U937,ALISERTIB,72h,Trypan Blue,KI,ALISERTIB_72h_Trypan Blue_KI,suspension,Myeloid
786-0_RAPAMYCIN_72h_XTT_LT,0.8393719850152711,786-0,RAPAMYCIN,72h,XTT,LT,RAPAMYCIN_72h_XTT_LT,solid,Renal cancer
Kelly_RAPAMYCIN_72h_Resazurin_SM,1.102725695776697,Kelly,RAPAMYCIN,72h,Resazurin,SM,RAPAMYCIN_72h_Resazurin_SM,solid,Neuroblastoma
CEM-SS_VENETOCLAX_72h_Trypan Blue_KI,1.306889631202584,CEM-SS,VENETOCLAX,72h,Trypan Blue,KI,VENETOCLAX_72h_Trypan Blue_KI,suspension,Lymphoblastic
H1299_DASATINIB_72h_H2BRuby_AM,0.8551919785589832,H1299,DASATINIB,72h,H2BRuby,AM,DASATINIB_72h_H2BRuby_AM,solid,Lung cancer
SK-N-SH_TOPOTECAN_144h_Resazurin_SM,0.6451429998605829,SK-N-SH,TOPOTECAN,144h,Resazurin,SM,TOPOTECAN_144h_Resazurin_SM,solid,Neuroblastoma
HCT-116_DIGITOXIGENIN_72h_XTT_LT,0.8519917253087482,HCT-116,DIGITOXIGENIN,72h,XTT,LT,DIGITOXIGENIN_72h_XTT_LT,solid,Colon cancer
SK-N-SH_BAFETINIB_72h_Trypan Blue_LT,0.9857965257289835,SK-N-SH,BAFETINIB,72h,Trypan Blue,LT,BAFETINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
A549_R406_72h_Trypan Blue_AM,0.883927484245603,A549,R406,72h,Trypan Blue,AM,R406_72h_Trypan Blue_AM,solid,Lung cancer
HL-60_THZ1_72h_Resazurin_KI,0.9697842532105739,HL-60,THZ1,72h,Resazurin,KI,THZ1_72h_Resazurin_KI,suspension,Myeloid
LAN-1_DASATINIB_72h_Trypan Blue_LT,0.591360645187428,LAN-1,DASATINIB,72h,Trypan Blue,LT,DASATINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
MOLT-4_ETOMOXIR_72h_Trypan Blue_KI,0.7876377298757452,MOLT-4,ETOMOXIR,72h,Trypan Blue,KI,ETOMOXIR_72h_Trypan Blue_KI,suspension,Lymphoblastic
MV4;11_RAPAMYCIN_72h_XTT_KI,1.155125680331999,MV4;11,RAPAMYCIN,72h,XTT,KI,RAPAMYCIN_72h_XTT_KI,suspension,Myeloid
H1299_RSL3_72h_H2BRuby_AM,0.7323803106272069,H1299,RSL3,72h,H2BRuby,AM,RSL3_72h_H2BRuby_AM,solid,Lung cancer
U937_VENETOCLAX_72h_Trypan Blue_KI,0.5542972807510438,U937,VENETOCLAX,72h,Trypan Blue,KI,VENETOCLAX_72h_Trypan Blue_KI,suspension,Myeloid
H1299_JQ1_72h_XTT_LT,0.5929255359220464,H1299,JQ1,72h,XTT,LT,JQ1_72h_XTT_LT,solid,Lung cancer
MOLT-4_IMATINIB_72h_XTT_KI,0.0002144025203065916,MOLT-4,IMATINIB,72h,XTT,KI,IMATINIB_72h_XTT_KI,suspension,Lymphoblastic
HL-60_VENETOCLAX_72h_XTT_KI,0.4539536725594006,HL-60,VENETOCLAX,72h,XTT,KI,VENETOCLAX_72h_XTT_KI,suspension,Myeloid
SK-N-AS_ETOPOSIDE_144h_Resazurin_SM,1.389068438458378,SK-N-AS,ETOPOSIDE,144h,Resazurin,SM,ETOPOSIDE_144h_Resazurin_SM,solid,Neuroblastoma
H1299_SARACATINIB_72h_Trypan Blue_AM,0.6810867149759452,H1299,SARACATINIB,72h,Trypan Blue,AM,SARACATINIB_72h_Trypan Blue_AM,solid,Lung cancer
H1299_SCH772984_72h_XTT_LT,0.85503244751832,H1299,SCH772984,72h,XTT,LT,SCH772984_72h_XTT_LT,solid,Lung cancer
LN-18_DOXORUBICIN HCL_72h_Hoechst_AM,0.8978109813706119,LN-18,DOXORUBICIN HCL,72h,Hoechst,AM,DOXORUBICIN HCL_72h_Hoechst_AM,solid,Glioblastoma
HL-60_LAROTRECTINIB_72h_Trypan Blue_KI,0.7032281343614318,HL-60,LAROTRECTINIB,72h,Trypan Blue,KI,LAROTRECTINIB_72h_Trypan Blue_KI,suspension,Myeloid
MV4;11_NINTEDANIB_72h_Resazurin_KI,0.9826812193282048,MV4;11,NINTEDANIB,72h,Resazurin,KI,NINTEDANIB_72h_Resazurin_KI,suspension,Myeloid
H1299_CURCUMIN_72h_XTT_LT,1.131652186087738,H1299,CURCUMIN,72h,XTT,LT,CURCUMIN_72h_XTT_LT,solid,Lung cancer
H1299_RAPAMYCIN_72h_H2BRuby_AM,1.079792722288946,H1299,RAPAMYCIN,72h,H2BRuby,AM,RAPAMYCIN_72h_H2BRuby_AM,solid,Lung cancer
LN-18_BAFETINIB_72h_Trypan Blue_LT,0.9274877064853163,LN-18,BAFETINIB,72h,Trypan Blue,LT,BAFETINIB_72h_Trypan Blue_LT,solid,Glioblastoma
MV4;11_DECITABINE_72h_XTT_KI,2.944576868701517,MV4;11,DECITABINE,72h,XTT,KI,DECITABINE_72h_XTT_KI,suspension,Myeloid
H1299_DOXORUBICIN HCL_72h_XTT_LT,0.8456057937133281,H1299,DOXORUBICIN HCL,72h,XTT,LT,DOXORUBICIN HCL_72h_XTT_LT,solid,Lung cancer
SH-SY5Y_DASATINIB_72h_Trypan Blue_AM,0.9980382818960221,SH-SY5Y,DASATINIB,72h,Trypan Blue,AM,DASATINIB_72h_Trypan Blue_AM,solid,Neuroblastoma
SK-BR-3_TALAZOPARIB_72h_XTT_LT,1.269784363962076,SK-BR-3,TALAZOPARIB,72h,XTT,LT,TALAZOPARIB_72h_XTT_LT,solid,Breast cancer
UKE-1_LAROTRECTINIB_72h_Trypan Blue_KI,0.8939049223261385,UKE-1,LAROTRECTINIB,72h,Trypan Blue,KI,LAROTRECTINIB_72h_Trypan Blue_KI,suspension,Myeloid
SH-SY5Y_DOXORUBICIN HCL_72h_H2BRuby_AM,1.754662729446043,SH-SY5Y,DOXORUBICIN HCL,72h,H2BRuby,AM,DOXORUBICIN HCL_72h_H2BRuby_AM,solid,Neuroblastoma
ACHN_BAFETINIB_72h_Trypan Blue_AM,1.099885429783342,ACHN,BAFETINIB,72h,Trypan Blue,AM,BAFETINIB_72h_Trypan Blue_AM,solid,Renal cancer
SK-OV-3_GEFITINIB_72h_H2BRuby_AM,1.175092265098202,SK-OV-3,GEFITINIB,72h,H2BRuby,AM,GEFITINIB_72h_H2BRuby_AM,solid,other
SH-SY5Y_5-AZACITIDINE_72h_Trypan Blue_AM,0.9786275882941191,SH-SY5Y,5-AZACITIDINE,72h,Trypan Blue,AM,5-AZACITIDINE_72h_Trypan Blue_AM,solid,Neuroblastoma
LN-18_FLUOROURACIL_72h_XTT_LT,0.9781202669875934,LN-18,FLUOROURACIL,72h,XTT,LT,FLUOROURACIL_72h_XTT_LT,solid,Glioblastoma
H1299_R406_72h_Trypan Blue_AM,0.9692530990794053,H1299,R406,72h,Trypan Blue,AM,R406_72h_Trypan Blue_AM,solid,Lung cancer
Kelly_STAUROSPORINE_144h_Resazurin_SM,0.9546516315583943,Kelly,STAUROSPORINE,144h,Resazurin,SM,STAUROSPORINE_144h_Resazurin_SM,solid,Neuroblastoma
SH-SY5Y_GEFITINIB_72h_Trypan Blue_AM,0.7789535117724307,SH-SY5Y,GEFITINIB,72h,Trypan Blue,AM,GEFITINIB_72h_Trypan Blue_AM,solid,Neuroblastoma
U251_BOSUTINIB_72h_Trypan Blue_LT,1.056669203913469,U251,BOSUTINIB,72h,Trypan Blue,LT,BOSUTINIB_72h_Trypan Blue_LT,solid,Glioblastoma
SK-N-AS_JQ1_72h_Resazurin_SM,1.111926683342453,SK-N-AS,JQ1,72h,Resazurin,SM,JQ1_72h_Resazurin_SM,solid,Neuroblastoma
SK-N-SH_RAPAMYCIN_144h_Resazurin_SM,1.082180564384886,SK-N-SH,RAPAMYCIN,144h,Resazurin,SM,RAPAMYCIN_144h_Resazurin_SM,solid,Neuroblastoma
MCF-7_QUIZARTINIB_72h_Trypan Blue_AM,0.9517419534150765,MCF-7,QUIZARTINIB,72h,Trypan Blue,AM,QUIZARTINIB_72h_Trypan Blue_AM,solid,Breast cancer
786-0_PD0325901_72h_XTT_LT,0.7859753944032247,786-0,PD0325901,72h,XTT,LT,PD0325901_72h_XTT_LT,solid,Renal cancer
HL-60_ULIXERTINIB_72h_Trypan Blue_KI,0.4042916044461805,HL-60,ULIXERTINIB,72h,Trypan Blue,KI,ULIXERTINIB_72h_Trypan Blue_KI,suspension,Myeloid
SH-SY5Y_DASATINIB_72h_Hoechst_AM,1.172900844847935,SH-SY5Y,DASATINIB,72h,Hoechst,AM,DASATINIB_72h_Hoechst_AM,solid,Neuroblastoma
SiHa_BOSUTINIB_72h_XTT_LT,1.188760445994351,SiHa,BOSUTINIB,72h,XTT,LT,BOSUTINIB_72h_XTT_LT,solid,Cervix cancer
SH-SY5Y_PALBOCICLIB_72h_XTT_LT,0.794763574226071,SH-SY5Y,PALBOCICLIB,72h,XTT,LT,PALBOCICLIB_72h_XTT_LT,solid,Neuroblastoma
LN-18_GELDANAMYCIN_72h_XTT_LT,1.603839851886614,LN-18,GELDANAMYCIN,72h,XTT,LT,GELDANAMYCIN_72h_XTT_LT,solid,Glioblastoma
LN-18_DINACICLIB_144h_Resazurin_BM,1.387758824791964,LN-18,DINACICLIB,144h,Resazurin,BM,DINACICLIB_144h_Resazurin_BM,solid,Glioblastoma
U937_R406_72h_Trypan Blue_LT,0.6166592193276166,U937,R406,72h,Trypan Blue,LT,R406_72h_Trypan Blue_LT,suspension,Myeloid
A431_SARACATINIB_72h_Trypan Blue_AM,0.2655522224446772,A431,SARACATINIB,72h,Trypan Blue,AM,SARACATINIB_72h_Trypan Blue_AM,solid,other
HT-29_QUIZARTINIB_72h_Trypan Blue_AM,1.26376626875809,HT-29,QUIZARTINIB,72h,Trypan Blue,AM,QUIZARTINIB_72h_Trypan Blue_AM,solid,Colon cancer
TE-671_PALBOCICLIB_72h_XTT_LT,1.017553451619531,TE-671,PALBOCICLIB,72h,XTT,LT,PALBOCICLIB_72h_XTT_LT,solid,other
Kasumi-1_VENETOCLAX_72h_Trypan Blue_KI,0.4256448500968134,Kasumi-1,VENETOCLAX,72h,Trypan Blue,KI,VENETOCLAX_72h_Trypan Blue_KI,suspension,Myeloid
SiHa_ETOPOSIDE_72h_XTT_LT,2.033695598526354,SiHa,ETOPOSIDE,72h,XTT,LT,ETOPOSIDE_72h_XTT_LT,solid,Cervix cancer
A549_DEXAMETHASONE_72h_Resazurin_LT,1.007585108748724,A549,DEXAMETHASONE,72h,Resazurin,LT,DEXAMETHASONE_72h_Resazurin_LT,solid,Lung cancer
A431_BOSUTINIB_72h_Trypan Blue_AM,0.8739560437182666,A431,BOSUTINIB,72h,Trypan Blue,AM,BOSUTINIB_72h_Trypan Blue_AM,solid,other
SH-SY5Y_RAPAMYCIN_72h_Resazurin_SM,1.294259572567479,SH-SY5Y,RAPAMYCIN,72h,Resazurin,SM,RAPAMYCIN_72h_Resazurin_SM,solid,Neuroblastoma
H1299_CABOZANTINIB_72h_H2BRuby_AM,0.5060810202609098,H1299,CABOZANTINIB,72h,H2BRuby,AM,CABOZANTINIB_72h_H2BRuby_AM,solid,Lung cancer
SK-BR-3_ETOPOSIDE_72h_XTT_LT,1.907183689883421,SK-BR-3,ETOPOSIDE,72h,XTT,LT,ETOPOSIDE_72h_XTT_LT,solid,Breast cancer
MV4;11_ENTRECTINIB_72h_Resazurin_KI,0.09347290925015182,MV4;11,ENTRECTINIB,72h,Resazurin,KI,ENTRECTINIB_72h_Resazurin_KI,suspension,Myeloid
LN-18_TOPOTECAN_144h_Resazurin_BM,2.004335310149457,LN-18,TOPOTECAN,144h,Resazurin,BM,TOPOTECAN_144h_Resazurin_BM,solid,Glioblastoma
A549_PALBOCICLIB_72h_Resazurin_LT,0.8540919435103029,A549,PALBOCICLIB,72h,Resazurin,LT,PALBOCICLIB_72h_Resazurin_LT,solid,Lung cancer
HL-60_WORTMANNIN_72h_Resazurin_KI,0.6871916396129438,HL-60,WORTMANNIN,72h,Resazurin,KI,WORTMANNIN_72h_Resazurin_KI,suspension,Myeloid
Kasumi-1_RAPAMYCIN_72h_XTT_KI,0.8538896501336763,Kasumi-1,RAPAMYCIN,72h,XTT,KI,RAPAMYCIN_72h_XTT_KI,suspension,Myeloid
SK-N-AS_DASATINIB_72h_Trypan Blue_LT,0.7188237316041323,SK-N-AS,DASATINIB,72h,Trypan Blue,LT,DASATINIB_72h_Trypan Blue_LT,solid,Neuroblastoma
SiHa_ALISERTIB_72h_XTT_LT,2.889928943273162,SiHa,ALISERTIB,72h,XTT,LT,ALISERTIB_72h_XTT_LT,solid,Cervix cancer
H1299_PD0325901_72h_XTT_LT,0.7070010589008059,H1299,PD0325901,72h,XTT,LT,PD0325901_72h_XTT_LT,solid,Lung cancer
LN-18_RSL3_72h_XTT_LT,1.629830957247318,LN-18,RSL3,72h,XTT,LT,RSL3_72h_XTT_LT,solid,Glioblastoma
